0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
-6.652466525698703,1.548327898643766,-0.30013119686423956,-3.1569231133114704,-1.626387965873668,-1.0018740629540057,3.783490341484283,4.62600088249503,-3.409942880715084,0.1438070193177736,-0.8238633806653985,-2.8627268669287815,0.8583319972627259,-1.5676743578709416,5.6325488541581015,1.1855750023720526,4.821298915012078,-1.0469424787103092,0.7271193424759376,1.796299754792491,0.1064351591777329,4.200126055570595,-1.356909652551608,4.231930874167124,0.6575050993006623,-2.7340016907674585,0.10488752109226035,-1.4724196424107263,-1.5945982422157285,1.1713792703350845,-0.5213991851354897,0.5728204254051418,-0.9826017431185602,-2.834193936161363,2.299943668688181,1.9990541943950297,-2.317794121576362,-0.49422994038398793,2.154792508649616,-2.679918070200203,-2.194220820089846,1.4164878992071734,-0.0842684507886218,1.2587698046562408,-0.3741792677374839,0.7794943499694813,-0.8048158712265813,-1.5885843118390741,1.6899201146806242,0.7261750528060607,1.6838376878402275,2.643820527726178,1.7943975801479026,-0.22983702708406448,-0.31233328536990773,0.5267544289109762,-0.4528275535235152,-0.379303389392896,0.16208763390901262,-0.7452052374650939,-0.30358397047541175,-1.5926337047577501,1.3179075829528213,0.553603559363372,1.9129241970611328,-3.2034265038149176e-16
-8.993029205942605,-5.185564990743015,-1.770338565740123,-2.248990977210931,3.6440246933596003,-1.2833124118978274,0.9719746683622946,1.9808976125003805,-2.382402833837017,-2.170995837738515,-0.5470442969947102,0.2869229642818997,-2.102308669233802,3.626873220078903,-2.392843436869653,-1.7429005630141619,3.381432864671436,-0.4215995577184201,-0.12486127163411646,-3.3928961698760474,0.89733808537071,-0.17777128227204744,0.445525976554235,0.7465290440739163,0.5284884016689086,2.5973533197306207,6.0401804866277224,4.234447373115774,4.477123775101357,-2.1258998309104666,5.79140431478086,0.07472099664931472,-2.5913565320397853,-2.4721200919342876,-0.8050979504033989,4.065374198511243,4.195988218810695,0.37424116960199977,2.8952802801770225,-0.522213298505828,-3.045273967808744,0.7105579246265975,-2.7416364990423236,-1.1222450062430585,-0.8256895254383155,0.5807346283510604,0.7746279822316638,-2.0829377963404534,-0.609873451522737,0.6955430261089391,0.3898666592665845,-3.002286903292281,1.241951975495519,0.9112679731040049,-3.8802169841787526,2.0310298906538766,-0.7769826631809912,1.2366597795669811,-0.26139072309711,-0.6632636065839738,-0.4065076220135235,-2.419734114119158,-1.134952093866823,0.4922573751742196,-0.12101458132124765,-0.0
-7.48146717723846,-1.7322752260151666,-0.3482197267189839,-4.64027045020175,2.727603547170525,-6.2667736448264595,-5.481408803876509,-3.5708375966537615,0.7613896543451741,-0.6845982180359912,1.8627409265198023,-8.265653673489105,4.161137298053184,0.7303918703298796,-0.701394558170881,2.553858735383294,-3.8490565943436823,3.976668889312932,0.5212522046991295,3.4123715085045894,-0.9608702792762958,2.796140297679148,1.1586974674809243,2.5176807956705907,-0.7531746504914553,1.6191792012179262,-0.8404718552964058,0.8551656240380126,0.2075190651844786,1.6594759143296463,-1.8467009871236202,-2.1712399496913584,-0.22613764062844996,1.1774393782387498,0.3006030809488237,-1.1947488451626478,2.448331871162311,-1.221914927288078,0.8417246339872075,-1.8278348099378576,0.14335780061201686,1.237146590154399,-0.20126706862288135,-0.06018974869874307,-0.3999985940507814,0.454104136031282,-0.16062870307987046,-0.9143830453846233,1.408058157425342,-0.6591090306317998,-0.7498850318927048,4.310263177837013,0.8142584912258916,1.3277935362533824,-0.5897366619792855,2.102367112582293,-2.582386656875331,-2.3861741141866126,0.6822825555236404,0.4360954716062163,2.214227480236243,0.48650403982648716,-1.1812415410973673,0.6059330227447848,-1.5398425154277613,4.805139755722375e-16
-6.924211966239967,0.9004138647331832,-5.926665370039847,-0.07239883461291069,-1.8663367689856685,-2.939860467967612,-2.0014210152247736,0.1800814052560359,2.506973471445447,1.047806111005071,-9.356952384066474,1.9378184867216768,-3.247972702523755,-1.3724216577394779,0.02035052890077536,3.47631582570738,2.855617968227507,2.704883609878979,1.5627831173192792,0.3072872006391758,2.4789602130914496,-0.20606398845934748,-0.5166670493485447,1.8695481735560868,2.0307503249263803,1.9461905796601053,2.2000488053153155,1.8630207110952886,-0.9516293207789088,-1.2320018904063657,-1.8414614340408615,-0.815239726012017,0.8047264730942507,-2.8155253921951156,-0.4003997374279105,-0.9262080093567248,0.533341726916606,-2.7394837677889563,-4.554475026661883,-1.20943867190692,-0.7840736347546919,-1.6388903562092427,0.21631461313686023,-0.3394683065720612,3.2703571204064414,-1.4318550315867171,2.0291450136961076,1.1391232641579074,0.1305404734560492,0.2311121343081684,0.3240413268046559,0.29759635453075933,-0.7471885462818925,0.4436871685814682,4.320255141826624,-0.8368960716705767,-0.233110844348051,0.6608995524509548,-2.146606496460517,-0.9824710558297961,0.2125164212407031,-0.2672991337537879,-2.741397412246262,1.1291450384395485,-0.5369846010990611,-3.2034265038149176e-16
-2.7788718136455897,2.7216165795640346,-7.951940188079636,2.6501261503010896,-5.945123214047885,-1.528764835066908,-1.6726600805102347,0.9966139561141172,-5.816236105377432,-6.900528405517272,3.269478612407922,0.8998472946569035,0.5211400740829956,-3.8025744985707775,-1.3886485388505097,-0.17296087458800954,-0.49696964632372687,-0.9569431058362246,-0.5041927698217642,-0.42999745836457925,-0.26474859358563835,1.1448555100742086,0.9862329103058382,-2.944581654253962,5.5953406594156885,-0.24180817586138098,0.6434324269303869,4.23382014457005,-0.27501541547629904,-2.580181129813076,1.868658923147788,1.1049535316986072,2.218054263361609,-1.6108667896421227,-0.4001123527197005,1.528598471676934,0.4790025730808177,-3.296309321949329,-0.8901091979531058,2.584044744158383,-1.4614774607487313,-0.32986194590865286,1.3629738179717894,3.0367197338283187,-1.6453449359184051,-0.8328179969196221,1.3163963383148714,1.3546831312641927,1.7437516450809998,0.11270998623994052,1.0344350659308932,1.6228273785289218,1.0940518568119675,-3.0111459135181273,0.028453346242772983,1.7359727323610907,-0.3210239587515039,-0.4108436857054384,0.43892961820527965,1.028407469804217,-1.1977529228682402,1.6181186069095423,-0.25080910918200766,-2.3463650199460124,-2.8796989462461564,-0.0
-8.607770734003546,-0.7281068338050195,-3.765134720187687,-5.247860635324384,1.5148768410603388,-6.914244795858665,0.05564320196110231,-2.2342526673998693,3.9843440590913284,-1.9177248491293195,-3.525656844520243,-1.5116456060293328,1.4284548838936895,1.8895224845859468,-6.864024747917376,1.3077163964657246,0.2750850996292758,1.5199032538151613,0.2769099831466251,2.4611149029722243,1.8645660043205559,0.023377452957398816,-0.7623028351283292,1.9220660051983105,2.462499822968287,-1.1536282067679309,1.9636779043018364,-3.2614568918643316,2.2568070941468203,1.7958013414445642,2.078424154951469,-0.3721883099059041,0.9769987924705502,-1.6026941860066788,1.294647104408877,1.3376388974315634,0.3029777438491595,-0.9590530296777179,0.30774829682836113,-2.9955852207178877,-0.402921284528174,0.33452753978777683,-1.729160985566197,-0.9701101076878954,2.810201780283678,0.5764370323400705,-0.5316702703159879,3.8490966134665068,-0.5743707407774049,-2.031194348671891,1.928644110978659,-2.8959955775974136,2.0149476218297644,-0.4804366776807774,0.8874149525575062,-1.7848936098639416,-1.0984747068412906,-2.6560435339191657,0.12731868682786868,1.5212731806764235,-2.6868387664195987,3.652899642427513,0.035880300703852036,0.8250693503788199,-0.22811488931756263,1.6017132519074586e-16
11.714830299141818,-6.33503501894437,-4.341367907441801,-7.047941700342003,-1.0996639467271052,-1.2050554424374127,-5.876209629417165,1.0893896470692814,-3.861605867513588,0.964809374296887,-0.13611744355797936,10.2432040831666,7.42633704833356,-0.2841587055231527,2.320953295632165,0.8196339953531736,-4.083168897683324,8.205482582916558,-1.0317539156011946,-0.5964092086585313,-0.7583820349150975,-2.3190871882045974,-2.4403863188638915,-0.2808037141502415,-1.5425721344256684,-1.1117620381241715,-1.1611197934034179,-1.4930667941161888,-1.9751651894113438,-1.7871104925745394,5.448620975186578,-2.9142201848985367,-3.6733795992708362,2.5424229886323415,-1.1014345370083616,2.558339932248738,-0.6013710823853894,0.426396844343568,-3.555188936057577,-3.3146808464498743,2.214971168870264,-0.7667433548952308,-1.1507307969960767,2.232130524887131,-1.6968178036208499,1.7714633726280808,-1.0415222695671615,-2.4194385280442843,-0.5100266908516822,0.41787855179210326,-0.6777496204858461,0.4528170187899405,2.141082868703735,1.133057287863057,1.6211620373870894,0.42483071691980223,0.8826387768942191,2.332888021691231,-0.1384739289695987,-0.29432612575462364,-2.0492974819740426,1.5799483779375816,0.13743534993390027,0.3213682042849364,0.20723474170938827,1.4415419267167124e-15
-5.507204074721388,-5.66723425463929,1.2009836422185733,-3.1471456417213868,0.016516355511984573,6.52265049883362,-3.9044975277947156,-3.2159385251873536,-0.278823644854375,0.2097694411311498,-0.8482032578629376,-3.1993886778972263,-1.6837820969062656,2.9398055208870395,-1.396666084058452,1.6080539285975188,1.7386557941595022,0.7281012931159062,-0.6508634489093618,-2.645573988361601,2.5377602963443167,-2.150935088505499,5.797419692312165,-0.6518506559970056,-3.6322424247502076,1.2184159358726863,-5.297439851498978,-3.801594518739982,-2.611451588767675,-1.74643052275579,-0.006092973536780763,-1.0433423930267385,-2.044606025195576,-2.5301065952642023,1.3578030664781044,2.582720052717977,-0.44284429402973313,-0.04226884838383324,-0.010015178061403,2.4045552726689943,-0.9636056169025498,1.7228144207240952,-0.7877521766642452,-1.413847333738494,1.2224397022073945,0.3127060606733608,1.7532194256464333,1.0262484250947,2.183328796134971,1.004464648577499,1.3467567810900296,0.22932107426368076,-1.7927538673036625,-0.23085494673440476,2.0261635461339003,0.5218286752153609,-0.38239820559273713,2.691386438686571,-0.17885794940869332,1.077555707306031,0.07738189009595363,0.22399235701349893,0.7888627996013378,-0.3828189672844432,1.206240299133281,3.2034265038149176e-16
-4.003109215513638,-0.6744164434822112,1.1251732638129286,-5.6239690647137195,-4.490188981696263,-7.913730781212725,10.289764134129683,1.7254386292812205,-2.411424455778472,2.9569346224733124,-2.8611453542280754,-0.46491847870031183,0.2747594932201288,-2.7926053502658523,-1.346002260450672,-1.4415672140791562,4.89019358955077,2.6454570707681353,3.234297257837518,-0.32283899831999463,-1.743231908355535,3.0543329814548126,-0.8146517082945052,0.27672124332547393,2.680080838589909,-2.4797527968729502,-1.4941365611318638,-1.7170930142170866,-1.909722726996926,-4.572972908514125,-1.4127300065466324,0.20795350204027593,0.34086425069996384,-0.19661235013174905,2.2183638783579176,-1.3271994478530156,3.6960173191664616,2.4395423114323225,2.247552380807037,-1.2682008936850193,1.7239512319526,-0.7215954821823468,-0.6077451581033456,-0.4654237948742357,1.474924362175066,-0.5740547451687175,-0.3432424142883225,-0.4556430862848008,-0.7422129250341494,1.8614554108421735,-1.1709058877223448,0.09161459705789644,0.005424256237287259,0.15224826396325095,-0.763525478045296,-0.9929024451246844,2.9235682633969824,-1.6805402929152624,3.2009889162411778,1.539796284975585,0.8221296035283625,-0.48708192717176185,-0.282221151317812,-1.072435487569166,1.1725404058532451,-0.0
14.558714691734895,2.4976699984522397,-8.340356308118833,-1.348089303249698,-2.895515712720901,2.205852857162232,1.7930466451710751,-0.7352009746658822,-0.5094055031365604,4.049205021765315,8.536350715977864,-0.1417954129464551,-7.709706170140084,8.5266657141808,-0.45945438870453,0.3517885758046468,-0.07766967798644266,5.1219207316255,-0.15353940860811835,0.8818087879411688,-5.5870257636839264,6.68900875677942,5.684323679320696,-1.0229169752709089,-1.9726963848776786,-2.7351321669259643,3.2644847279489513,-2.62770963019936,-3.9723643809924565,1.980524474074385,3.969035053684772,-0.7247940428171381,1.1154137065234733,1.4328761823798217,3.082720617651391,-2.5794222633530883,-1.3080547253671535,-2.015653905663513,-1.4981836733891978,1.130146132290786,-0.255571840018508,-1.951216010375985,-2.0899179355383266,-0.5842757408505495,-1.0375504997781555,0.9049206683454717,1.041566489859214,-0.40779133245607946,1.4294735647419619,-0.5485862593294796,0.7596818544806023,-2.9000452087328026,2.3332954782009505,1.0470529089804541,0.16728822532472937,-0.25151089658417275,-0.618389958131166,-0.08780435659645897,0.06788003633610304,-0.7350412739183332,1.5666754671025935,-0.5817181362780811,-0.5553262398614174,-0.4319826734686929,1.2946387654881564,-0.0
